prov_id,names,owner,population
13593,Pittsburgh,USA,490508
13601,New York City,USA,14197659
13602,Buffalo,USA,
13754,Madison,USA,147384
13842,Trenton,USA,179668
13901,Syracuse,USA,155391
13972,Appleton,USA,74931
14203,Kenosha,USA,77138
14459,Fresno,USA,747154
14462,Bakersfield,USA,644121
14464,Stockton,USA,408517
14469,Boise,USA,348689
14471,Honolulu,USA,541957
14472,San Juan,USA,
14476,New Braunfels,USA,
14482,El Paso,USA,639026
14483,Wichita,USA,238760
14485,Omaha,USA,368050
14488,Little Rock,USA,81252
14491,Jackson,USA,
14122,Città del Vaticano; Vatican City,VCY,
1920,'Amrān; Amram,YEM,176305
5074,Ja'ar; Ja'ār,YEM,87954
10840,Dhamar; Dhamār,YEM,337585
12821,'Atāq; Ataq,YEM,50785
15815,Al-Mukalla; Al-Mukallā,YEM,
15816,Say'ūn; Seiyun,YEM,129910
15819,'Adan; Aden,YEM,497379
15823,Al-Marhinah,YEM,
15824,Sa'dah; Ṣa'dah,YEM,159979
15826,Al-Hudaydah; Al-Ḥudaydah,YEM,
15827,Ta'izz; Taiz,YEM,1284739
15828,Bajil; Bājil,YEM,177176
15830,Sana'a; Ṣan'ā',YEM,3759520
15833,Maṭār Ṣan'ā' Al-Dawli; Sana'a International Airport,YEM,
15835,Rada'a; Radā',YEM,136799
15836,Ibb,YEM,843581
7887,Red Deer,ZZZ,
